@relation pandasdata
@attribute Lag_NO_1 real
@attribute Lag_NO_2 real
@attribute Lag_NO_3 real
@attribute Lag_NO_4 real
@attribute Lag_NO_5 real
@attribute Lag_NO_6 real
@attribute Lag_NO_7 real
@attribute Lag_SO2_1 real
@attribute Lag_SO2_2 real
@attribute Lag_SO2_3 real
@attribute Lag_SO2_4 real
@attribute Lag_SO2_5 real
@attribute Lag_SO2_6 real
@attribute Lag_SO2_7 real
@attribute Lag_O3_1 real
@attribute Lag_O3_2 real
@attribute Lag_O3_3 real
@attribute Lag_O3_4 real
@attribute Lag_O3_5 real
@attribute Lag_O3_6 real
@attribute Lag_O3_7 real
@attribute Lag_TMP_1 real
@attribute Lag_TMP_2 real
@attribute Lag_TMP_3 real
@attribute Lag_TMP_4 real
@attribute Lag_TMP_5 real
@attribute Lag_TMP_6 real
@attribute Lag_TMP_7 real
@attribute Lag_HR_1 real
@attribute Lag_HR_2 real
@attribute Lag_HR_3 real
@attribute Lag_HR_4 real
@attribute Lag_HR_5 real
@attribute Lag_HR_6 real
@attribute Lag_HR_7 real
@attribute Lag_NOX_1 real
@attribute Lag_NOX_2 real
@attribute Lag_NOX_3 real
@attribute Lag_NOX_4 real
@attribute Lag_NOX_5 real
@attribute Lag_NOX_6 real
@attribute Lag_NOX_7 real
@attribute Lag_DD_1 real
@attribute Lag_DD_2 real
@attribute Lag_DD_3 real
@attribute Lag_DD_4 real
@attribute Lag_DD_5 real
@attribute Lag_DD_6 real
@attribute Lag_DD_7 real
@attribute Lag_PRB_1 real
@attribute Lag_PRB_2 real
@attribute Lag_PRB_3 real
@attribute Lag_PRB_4 real
@attribute Lag_PRB_5 real
@attribute Lag_PRB_6 real
@attribute Lag_PRB_7 real
@attribute Lag_RS_1 real
@attribute Lag_RS_2 real
@attribute Lag_RS_3 real
@attribute Lag_RS_4 real
@attribute Lag_RS_5 real
@attribute Lag_RS_6 real
@attribute Lag_RS_7 real
@attribute Lag_VV_1 real
@attribute Lag_VV_2 real
@attribute Lag_VV_3 real
@attribute Lag_VV_4 real
@attribute Lag_VV_5 real
@attribute Lag_VV_6 real
@attribute Lag_VV_7 real
@attribute Lag_PM10_1 real
@attribute Lag_PM10_2 real
@attribute Lag_PM10_3 real
@attribute Lag_PM10_4 real
@attribute Lag_PM10_5 real
@attribute Lag_PM10_6 real
@attribute Lag_PM10_7 real
@attribute Lag_NO2_1 real
@attribute Lag_NO2_2 real
@attribute Lag_NO2_3 real
@attribute Lag_NO2_4 real
@attribute Lag_NO2_5 real
@attribute Lag_NO2_6 real
@attribute Lag_NO2_7 real
@attribute NO2 real
@data
1.5,2.0,2.5,3.0,4.0,3.0,2.0,5.0,5.0,5.0,5.0,6.0,5.0,3.0,50.0,46.0,42.0,38.0,44.0,37.0,26.0,13.25,14.5,15.75,17.0,16.0,18.0,16.0,91.25,84.5,77.75,71.0,71.0,68.0,81.0,8.0,13.0,18.0,23.0,25.0,25.0,26.0,78.5,144.0,209.5,275.0,258.0,271.0,256.0,1011.25,1013.5,1015.75,1018.0,1015.0,1009.0,1011.0,35.5,58.0,80.5,103.0,105.0,109.0,109.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.5,16.0,19.5,23.0,21.0,16.0,14.0,6.25,10.5,14.75,19.0,20.0,20.0,24.0,2.0
1.0,1.5,2.0,2.5,3.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,54.0,50.0,46.0,42.0,38.0,44.0,37.0,12.0,13.25,14.5,15.75,17.0,16.0,18.0,98.0,91.25,84.5,77.75,71.0,71.0,68.0,3.0,8.0,13.0,18.0,23.0,25.0,25.0,13.0,78.5,144.0,209.5,275.0,258.0,271.0,1009.0,1011.25,1013.5,1015.75,1018.0,1015.0,1009.0,13.0,35.5,58.0,80.5,103.0,105.0,109.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,12.5,16.0,19.5,23.0,21.0,16.0,2.0,6.25,10.5,14.75,19.0,20.0,20.0,4.0
2.0,1.0,1.5,2.0,2.5,3.0,4.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,38.0,54.0,50.0,46.0,42.0,38.0,44.0,13.0,12.0,13.25,14.5,15.75,17.0,16.0,82.0,98.0,91.25,84.5,77.75,71.0,71.0,7.0,3.0,8.0,13.0,18.0,23.0,25.0,308.0,13.0,78.5,144.0,209.5,275.0,258.0,1004.0,1009.0,1011.25,1013.5,1015.75,1018.0,1015.0,24.0,13.0,35.5,58.0,80.5,103.0,105.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,9.0,12.5,16.0,19.5,23.0,21.0,4.0,2.0,6.25,10.5,14.75,19.0,20.0,5.0
3.0,2.0,1.0,1.5,2.0,2.5,3.0,4.0,6.0,5.0,5.0,5.0,5.0,5.0,29.0,38.0,54.0,50.0,46.0,42.0,38.0,14.0,13.0,12.0,13.25,14.5,15.75,17.0,89.0,82.0,98.0,91.25,84.5,77.75,71.0,10.0,7.0,3.0,8.0,13.0,18.0,23.0,319.0,308.0,13.0,78.5,144.0,209.5,275.0,1013.0,1004.0,1009.0,1011.25,1013.5,1015.75,1018.0,88.0,24.0,13.0,35.5,58.0,80.5,103.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,22.0,20.0,9.0,12.5,16.0,19.5,23.0,5.0,4.0,2.0,6.25,10.5,14.75,19.0,2.0
1.0,3.0,2.0,1.0,1.5,2.0,2.5,3.0,4.0,6.0,5.0,5.0,5.0,5.0,43.0,29.0,38.0,54.0,50.0,46.0,42.0,14.0,14.0,13.0,12.0,13.25,14.5,15.75,95.0,89.0,82.0,98.0,91.25,84.5,77.75,3.0,10.0,7.0,3.0,8.0,13.0,18.0,352.0,319.0,308.0,13.0,78.5,144.0,209.5,1019.0,1013.0,1004.0,1009.0,1011.25,1013.5,1015.75,48.0,88.0,24.0,13.0,35.5,58.0,80.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,15.0,22.0,20.0,9.0,12.5,16.0,19.5,2.0,5.0,4.0,2.0,6.25,10.5,14.75,4.0
2.0,1.0,3.0,2.0,1.0,1.5,2.0,4.0,3.0,4.0,6.0,5.0,5.0,5.0,38.0,43.0,29.0,38.0,54.0,50.0,46.0,14.0,14.0,14.0,13.0,12.0,13.25,14.5,91.0,95.0,89.0,82.0,98.0,91.25,84.5,6.0,3.0,10.0,7.0,3.0,8.0,13.0,325.0,352.0,319.0,308.0,13.0,78.5,144.0,1021.0,1019.0,1013.0,1004.0,1009.0,1011.25,1013.5,71.0,48.0,88.0,24.0,13.0,35.5,58.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,23.0,15.0,22.0,20.0,9.0,12.5,16.0,4.0,2.0,5.0,4.0,2.0,6.25,10.5,3.0
2.0,2.0,1.0,3.0,2.0,1.0,1.5,4.0,4.0,3.0,4.0,6.0,5.0,5.0,40.0,38.0,43.0,29.0,38.0,54.0,50.0,14.0,14.0,14.0,14.0,13.0,12.0,13.25,81.0,91.0,95.0,89.0,82.0,98.0,91.25,5.0,6.0,3.0,10.0,7.0,3.0,8.0,274.0,325.0,352.0,319.0,308.0,13.0,78.5,1021.0,1021.0,1019.0,1013.0,1004.0,1009.0,1011.25,99.0,71.0,48.0,88.0,24.0,13.0,35.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,26.0,23.0,15.0,22.0,20.0,9.0,12.5,3.0,4.0,2.0,5.0,4.0,2.0,6.25,5.0
2.0,2.0,2.0,1.0,3.0,2.0,1.0,6.0,4.0,4.0,3.0,4.0,6.0,5.0,45.0,40.0,38.0,43.0,29.0,38.0,54.0,18.0,14.0,14.0,14.0,14.0,13.0,12.0,58.0,81.0,91.0,95.0,89.0,82.0,98.0,7.0,5.0,6.0,3.0,10.0,7.0,3.0,311.0,274.0,325.0,352.0,319.0,308.0,13.0,1023.0,1021.0,1021.0,1019.0,1013.0,1004.0,1009.0,99.0,99.0,71.0,48.0,88.0,24.0,13.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,18.0,26.0,23.0,15.0,22.0,20.0,9.0,5.0,3.0,4.0,2.0,5.0,4.0,2.0,6.0
3.0,2.0,2.0,2.0,1.0,3.0,2.0,9.0,6.0,4.0,4.0,3.0,4.0,6.0,43.0,45.0,40.0,38.0,43.0,29.0,38.0,15.0,18.0,14.0,14.0,14.0,14.0,13.0,51.0,58.0,81.0,91.0,95.0,89.0,82.0,10.0,7.0,5.0,6.0,3.0,10.0,7.0,274.0,311.0,274.0,325.0,352.0,319.0,308.0,1024.0,1023.0,1021.0,1021.0,1019.0,1013.0,1004.0,101.0,99.0,99.0,71.0,48.0,88.0,24.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,25.0,18.0,26.0,23.0,15.0,22.0,20.0,6.0,5.0,3.0,4.0,2.0,5.0,4.0,4.0
2.0,3.0,2.0,2.0,2.0,1.0,3.0,7.0,9.0,6.0,4.0,4.0,3.0,4.0,43.0,43.0,45.0,40.0,38.0,43.0,29.0,15.0,15.0,18.0,14.0,14.0,14.0,14.0,56.0,51.0,58.0,81.0,91.0,95.0,89.0,6.0,10.0,7.0,5.0,6.0,3.0,10.0,299.0,274.0,311.0,274.0,325.0,352.0,319.0,1020.0,1024.0,1023.0,1021.0,1021.0,1019.0,1013.0,96.0,101.0,99.0,99.0,71.0,48.0,88.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,25.0,18.0,26.0,23.0,15.0,22.0,4.0,6.0,5.0,3.0,4.0,2.0,5.0,3.0
2.0,2.0,3.0,2.0,2.0,2.0,1.0,5.0,7.0,9.0,6.0,4.0,4.0,3.0,52.0,43.0,43.0,45.0,40.0,38.0,43.0,14.0,15.0,15.0,18.0,14.0,14.0,14.0,53.0,56.0,51.0,58.0,81.0,91.0,95.0,5.0,6.0,10.0,7.0,5.0,6.0,3.0,267.0,299.0,274.0,311.0,274.0,325.0,352.0,1019.0,1020.0,1024.0,1023.0,1021.0,1021.0,1019.0,83.0,96.0,101.0,99.0,99.0,71.0,48.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,17.0,25.0,18.0,26.0,23.0,15.0,3.0,4.0,6.0,5.0,3.0,4.0,2.0,2.0
1.0,2.0,2.0,3.0,2.0,2.0,2.0,16.0,5.0,7.0,9.0,6.0,4.0,4.0,59.0,52.0,43.0,43.0,45.0,40.0,38.0,19.0,14.0,15.0,15.0,18.0,14.0,14.0,54.0,53.0,56.0,51.0,58.0,81.0,91.0,4.0,5.0,6.0,10.0,7.0,5.0,6.0,256.0,267.0,299.0,274.0,311.0,274.0,325.0,1012.0,1019.0,1020.0,1024.0,1023.0,1021.0,1021.0,49.0,83.0,96.0,101.0,99.0,99.0,71.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,14.0,17.0,25.0,18.0,26.0,23.0,2.0,3.0,4.0,6.0,5.0,3.0,4.0,4.0
2.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,16.0,5.0,7.0,9.0,6.0,4.0,36.0,59.0,52.0,43.0,43.0,45.0,40.0,15.0,19.0,14.0,15.0,15.0,18.0,14.0,72.0,54.0,53.0,56.0,51.0,58.0,81.0,7.0,4.0,5.0,6.0,10.0,7.0,5.0,225.0,256.0,267.0,299.0,274.0,311.0,274.0,1016.0,1012.0,1019.0,1020.0,1024.0,1023.0,1021.0,90.0,49.0,83.0,96.0,101.0,99.0,99.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,13.0,14.0,17.0,25.0,18.0,26.0,4.0,2.0,3.0,4.0,6.0,5.0,3.0,3.0
2.0,2.0,1.0,2.0,2.0,3.0,2.0,6.0,4.0,16.0,5.0,7.0,9.0,6.0,34.0,36.0,59.0,52.0,43.0,43.0,45.0,13.0,15.0,19.0,14.0,15.0,15.0,18.0,80.0,72.0,54.0,53.0,56.0,51.0,58.0,5.0,7.0,4.0,5.0,6.0,10.0,7.0,251.0,225.0,256.0,267.0,299.0,274.0,311.0,1014.0,1016.0,1012.0,1019.0,1020.0,1024.0,1023.0,100.0,90.0,49.0,83.0,96.0,101.0,99.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,14.0,13.0,14.0,17.0,25.0,18.0,3.0,4.0,2.0,3.0,4.0,6.0,5.0,8.0
4.0,2.0,2.0,1.0,2.0,2.0,3.0,6.0,6.0,4.0,16.0,5.0,7.0,9.0,19.0,34.0,36.0,59.0,52.0,43.0,43.0,12.0,13.0,15.0,19.0,14.0,15.0,15.0,97.0,80.0,72.0,54.0,53.0,56.0,51.0,14.0,5.0,7.0,4.0,5.0,6.0,10.0,310.0,251.0,225.0,256.0,267.0,299.0,274.0,1005.0,1014.0,1016.0,1012.0,1019.0,1020.0,1024.0,33.0,100.0,90.0,49.0,83.0,96.0,101.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.0,13.0,14.0,13.0,14.0,17.0,25.0,8.0,3.0,4.0,2.0,3.0,4.0,6.0,6.0
3.0,4.0,2.0,2.0,1.0,2.0,2.0,5.0,6.0,6.0,4.0,16.0,5.0,7.0,33.0,19.0,34.0,36.0,59.0,52.0,43.0,14.0,12.0,13.0,15.0,19.0,14.0,15.0,85.0,97.0,80.0,72.0,54.0,53.0,56.0,10.0,14.0,5.0,7.0,4.0,5.0,6.0,279.0,310.0,251.0,225.0,256.0,267.0,299.0,1002.0,1005.0,1014.0,1016.0,1012.0,1019.0,1020.0,68.0,33.0,100.0,90.0,49.0,83.0,96.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0,24.0,13.0,14.0,13.0,14.0,17.0,6.0,8.0,3.0,4.0,2.0,3.0,4.0,5.0
2.0,3.0,4.0,2.0,2.0,1.0,2.0,16.0,5.0,6.0,6.0,4.0,16.0,5.0,47.0,33.0,19.0,34.0,36.0,59.0,52.0,13.0,14.0,12.0,13.0,15.0,19.0,14.0,68.0,85.0,97.0,80.0,72.0,54.0,53.0,9.0,10.0,14.0,5.0,7.0,4.0,5.0,281.0,279.0,310.0,251.0,225.0,256.0,267.0,1015.0,1002.0,1005.0,1014.0,1016.0,1012.0,1019.0,100.0,68.0,33.0,100.0,90.0,49.0,83.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,28.0,24.0,13.0,14.0,13.0,14.0,5.0,6.0,8.0,3.0,4.0,2.0,3.0,6.0
3.0,2.0,3.0,4.0,2.0,2.0,1.0,5.0,16.0,5.0,6.0,6.0,4.0,16.0,41.0,47.0,33.0,19.0,34.0,36.0,59.0,14.0,13.0,14.0,12.0,13.0,15.0,19.0,84.0,68.0,85.0,97.0,80.0,72.0,54.0,10.0,9.0,10.0,14.0,5.0,7.0,4.0,227.0,281.0,279.0,310.0,251.0,225.0,256.0,1013.0,1015.0,1002.0,1005.0,1014.0,1016.0,1012.0,57.0,100.0,68.0,33.0,100.0,90.0,49.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,13.0,28.0,24.0,13.0,14.0,13.0,6.0,5.0,6.0,8.0,3.0,4.0,2.0,5.5
2.8333333333333335,3.0,2.0,3.0,4.0,2.0,2.0,5.666666666666667,5.0,16.0,5.0,6.0,6.0,4.0,40.833333333333336,41.0,47.0,33.0,19.0,34.0,36.0,14.333333333333334,14.0,13.0,14.0,12.0,13.0,15.0,80.0,84.0,68.0,85.0,97.0,80.0,72.0,9.333333333333334,10.0,9.0,10.0,14.0,5.0,7.0,237.5,227.0,281.0,279.0,310.0,251.0,225.0,1014.8333333333334,1013.0,1015.0,1002.0,1005.0,1014.0,1016.0,64.33333333333333,57.0,100.0,68.0,33.0,100.0,90.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.166666666666668,17.0,13.0,28.0,24.0,13.0,14.0,5.5,6.0,5.0,6.0,8.0,3.0,4.0,5.0
2.6666666666666665,2.8333333333333335,3.0,2.0,3.0,4.0,2.0,6.333333333333333,5.666666666666667,5.0,16.0,5.0,6.0,6.0,40.666666666666664,40.833333333333336,41.0,47.0,33.0,19.0,34.0,14.666666666666666,14.333333333333334,14.0,13.0,14.0,12.0,13.0,76.0,80.0,84.0,68.0,85.0,97.0,80.0,8.666666666666666,9.333333333333334,10.0,9.0,10.0,14.0,5.0,248.0,237.5,227.0,281.0,279.0,310.0,251.0,1016.6666666666666,1014.8333333333334,1013.0,1015.0,1002.0,1005.0,1014.0,71.66666666666667,64.33333333333333,57.0,100.0,68.0,33.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.333333333333334,16.166666666666668,17.0,13.0,28.0,24.0,13.0,5.0,5.5,6.0,5.0,6.0,8.0,3.0,4.5
2.5,2.6666666666666665,2.8333333333333335,3.0,2.0,3.0,4.0,7.0,6.333333333333333,5.666666666666667,5.0,16.0,5.0,6.0,40.5,40.666666666666664,40.833333333333336,41.0,47.0,33.0,19.0,15.0,14.666666666666666,14.333333333333334,14.0,13.0,14.0,12.0,72.0,76.0,80.0,84.0,68.0,85.0,97.0,8.0,8.666666666666666,9.333333333333334,10.0,9.0,10.0,14.0,258.5,248.0,237.5,227.0,281.0,279.0,310.0,1018.5,1016.6666666666666,1014.8333333333334,1013.0,1015.0,1002.0,1005.0,79.0,71.66666666666667,64.33333333333333,57.0,100.0,68.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.5,15.333333333333334,16.166666666666668,17.0,13.0,28.0,24.0,4.5,5.0,5.5,6.0,5.0,6.0,8.0,4.0
2.3333333333333335,2.5,2.6666666666666665,2.8333333333333335,3.0,2.0,3.0,7.666666666666666,7.0,6.333333333333333,5.666666666666667,5.0,16.0,5.0,40.333333333333336,40.5,40.666666666666664,40.833333333333336,41.0,47.0,33.0,15.333333333333334,15.0,14.666666666666666,14.333333333333334,14.0,13.0,14.0,68.0,72.0,76.0,80.0,84.0,68.0,85.0,7.333333333333334,8.0,8.666666666666666,9.333333333333334,10.0,9.0,10.0,269.0,258.5,248.0,237.5,227.0,281.0,279.0,1020.3333333333334,1018.5,1016.6666666666666,1014.8333333333334,1013.0,1015.0,1002.0,86.33333333333333,79.0,71.66666666666667,64.33333333333333,57.0,100.0,68.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.666666666666666,14.5,15.333333333333334,16.166666666666668,17.0,13.0,28.0,4.0,4.5,5.0,5.5,6.0,5.0,6.0,3.5
2.166666666666667,2.3333333333333335,2.5,2.6666666666666665,2.8333333333333335,3.0,2.0,8.333333333333332,7.666666666666666,7.0,6.333333333333333,5.666666666666667,5.0,16.0,40.166666666666664,40.333333333333336,40.5,40.666666666666664,40.833333333333336,41.0,47.0,15.666666666666666,15.333333333333334,15.0,14.666666666666666,14.333333333333334,14.0,13.0,64.0,68.0,72.0,76.0,80.0,84.0,68.0,6.666666666666667,7.333333333333334,8.0,8.666666666666666,9.333333333333334,10.0,9.0,279.5,269.0,258.5,248.0,237.5,227.0,281.0,1022.1666666666666,1020.3333333333334,1018.5,1016.6666666666666,1014.8333333333334,1013.0,1015.0,93.66666666666666,86.33333333333333,79.0,71.66666666666667,64.33333333333333,57.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.833333333333332,13.666666666666666,14.5,15.333333333333334,16.166666666666668,17.0,13.0,3.5,4.0,4.5,5.0,5.5,6.0,5.0,3.0
2.0,2.166666666666667,2.3333333333333335,2.5,2.6666666666666665,2.8333333333333335,3.0,9.0,8.333333333333332,7.666666666666666,7.0,6.333333333333333,5.666666666666667,5.0,40.0,40.166666666666664,40.333333333333336,40.5,40.666666666666664,40.833333333333336,41.0,16.0,15.666666666666666,15.333333333333334,15.0,14.666666666666666,14.333333333333334,14.0,60.0,64.0,68.0,72.0,76.0,80.0,84.0,6.0,6.666666666666667,7.333333333333334,8.0,8.666666666666666,9.333333333333334,10.0,290.0,279.5,269.0,258.5,248.0,237.5,227.0,1024.0,1022.1666666666666,1020.3333333333334,1018.5,1016.6666666666666,1014.8333333333334,1013.0,101.0,93.66666666666666,86.33333333333333,79.0,71.66666666666667,64.33333333333333,57.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,12.833333333333332,13.666666666666666,14.5,15.333333333333334,16.166666666666668,17.0,3.0,3.5,4.0,4.5,5.0,5.5,6.0,8.0
5.0,2.0,2.166666666666667,2.3333333333333335,2.5,2.6666666666666665,2.8333333333333335,6.0,9.0,8.333333333333332,7.666666666666666,7.0,6.333333333333333,5.666666666666667,27.0,40.0,40.166666666666664,40.333333333333336,40.5,40.666666666666664,40.833333333333336,17.0,16.0,15.666666666666666,15.333333333333334,15.0,14.666666666666666,14.333333333333334,60.0,60.0,64.0,68.0,72.0,76.0,80.0,15.0,6.0,6.666666666666667,7.333333333333334,8.0,8.666666666666666,9.333333333333334,249.0,290.0,279.5,269.0,258.5,248.0,237.5,1024.0,1024.0,1022.1666666666666,1020.3333333333334,1018.5,1016.6666666666666,1014.8333333333334,96.0,101.0,93.66666666666666,86.33333333333333,79.0,71.66666666666667,64.33333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,12.0,12.833333333333332,13.666666666666666,14.5,15.333333333333334,16.166666666666668,8.0,3.0,3.5,4.0,4.5,5.0,5.5,13.0
5.0,5.0,2.0,2.166666666666667,2.3333333333333335,2.5,2.6666666666666665,8.0,6.0,9.0,8.333333333333332,7.666666666666666,7.0,6.333333333333333,28.0,27.0,40.0,40.166666666666664,40.333333333333336,40.5,40.666666666666664,14.0,17.0,16.0,15.666666666666666,15.333333333333334,15.0,14.666666666666666,88.0,60.0,60.0,64.0,68.0,72.0,76.0,20.0,15.0,6.0,6.666666666666667,7.333333333333334,8.0,8.666666666666666,335.0,249.0,290.0,279.5,269.0,258.5,248.0,1029.0,1024.0,1024.0,1022.1666666666666,1020.3333333333334,1018.5,1016.6666666666666,90.0,96.0,101.0,93.66666666666666,86.33333333333333,79.0,71.66666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,30.0,12.0,12.833333333333332,13.666666666666666,14.5,15.333333333333334,13.0,8.0,3.0,3.5,4.0,4.5,5.0,13.0
2.0,5.0,5.0,2.0,2.166666666666667,2.3333333333333335,2.5,5.0,8.0,6.0,9.0,8.333333333333332,7.666666666666666,7.0,28.0,28.0,27.0,40.0,40.166666666666664,40.333333333333336,40.5,12.0,14.0,17.0,16.0,15.666666666666666,15.333333333333334,15.0,97.0,88.0,60.0,60.0,64.0,68.0,72.0,16.0,20.0,15.0,6.0,6.666666666666667,7.333333333333334,8.0,302.0,335.0,249.0,290.0,279.5,269.0,258.5,1029.0,1029.0,1024.0,1024.0,1022.1666666666666,1020.3333333333334,1018.5,88.0,90.0,96.0,101.0,93.66666666666666,86.33333333333333,79.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,25.0,30.0,12.0,12.833333333333332,13.666666666666666,14.5,13.0,13.0,8.0,3.0,3.5,4.0,4.5,11.0
2.0,2.0,5.0,5.0,2.0,2.166666666666667,2.3333333333333335,7.0,5.0,8.0,6.0,9.0,8.333333333333332,7.666666666666666,37.0,28.0,28.0,27.0,40.0,40.166666666666664,40.333333333333336,12.0,12.0,14.0,17.0,16.0,15.666666666666666,15.333333333333334,91.0,97.0,88.0,60.0,60.0,64.0,68.0,14.0,16.0,20.0,15.0,6.0,6.666666666666667,7.333333333333334,290.0,302.0,335.0,249.0,290.0,279.5,269.0,1031.0,1029.0,1029.0,1024.0,1024.0,1022.1666666666666,1020.3333333333334,85.0,88.0,90.0,96.0,101.0,93.66666666666666,86.33333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,19.0,25.0,30.0,12.0,12.833333333333332,13.666666666666666,11.0,13.0,13.0,8.0,3.0,3.5,4.0,16.0
4.0,2.0,2.0,5.0,5.0,2.0,2.166666666666667,7.0,7.0,5.0,8.0,6.0,9.0,8.333333333333332,28.0,37.0,28.0,28.0,27.0,40.0,40.166666666666664,12.0,12.0,12.0,14.0,17.0,16.0,15.666666666666666,91.0,91.0,97.0,88.0,60.0,60.0,64.0,21.0,14.0,16.0,20.0,15.0,6.0,6.666666666666667,316.0,290.0,302.0,335.0,249.0,290.0,279.5,1031.0,1031.0,1029.0,1029.0,1024.0,1024.0,1022.1666666666666,79.0,85.0,88.0,90.0,96.0,101.0,93.66666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.0,19.0,19.0,25.0,30.0,12.0,12.833333333333332,16.0,11.0,13.0,13.0,8.0,3.0,3.5,15.0
3.0,4.0,2.0,2.0,5.0,5.0,2.0,7.0,7.0,7.0,5.0,8.0,6.0,9.0,33.0,28.0,37.0,28.0,28.0,27.0,40.0,11.0,12.0,12.0,12.0,14.0,17.0,16.0,93.0,91.0,91.0,97.0,88.0,60.0,60.0,19.0,21.0,14.0,16.0,20.0,15.0,6.0,295.0,316.0,290.0,302.0,335.0,249.0,290.0,1031.0,1031.0,1031.0,1029.0,1029.0,1024.0,1024.0,57.0,79.0,85.0,88.0,90.0,96.0,101.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,24.0,19.0,19.0,25.0,30.0,12.0,15.0,16.0,11.0,13.0,13.0,8.0,3.0,12.0
2.0,3.0,4.0,2.0,2.0,5.0,5.0,7.0,7.0,7.0,7.0,5.0,8.0,6.0,37.0,33.0,28.0,37.0,28.0,28.0,27.0,11.0,11.0,12.0,12.0,12.0,14.0,17.0,93.0,93.0,91.0,91.0,97.0,88.0,60.0,14.0,19.0,21.0,14.0,16.0,20.0,15.0,272.0,295.0,316.0,290.0,302.0,335.0,249.0,1031.0,1031.0,1031.0,1031.0,1029.0,1029.0,1024.0,99.0,57.0,79.0,85.0,88.0,90.0,96.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,23.0,24.0,19.0,19.0,25.0,30.0,12.0,15.0,16.0,11.0,13.0,13.0,8.0,17.0
3.0,2.0,3.0,4.0,2.0,2.0,5.0,6.0,7.0,7.0,7.0,7.0,5.0,8.0,33.0,37.0,33.0,28.0,37.0,28.0,28.0,11.0,11.0,11.0,12.0,12.0,12.0,14.0,92.0,93.0,93.0,91.0,91.0,97.0,88.0,21.0,14.0,19.0,21.0,14.0,16.0,20.0,288.0,272.0,295.0,316.0,290.0,302.0,335.0,1030.0,1031.0,1031.0,1031.0,1031.0,1029.0,1029.0,49.0,99.0,57.0,79.0,85.0,88.0,90.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,16.0,23.0,24.0,19.0,19.0,25.0,17.0,12.0,15.0,16.0,11.0,13.0,13.0,16.0
3.0,3.0,2.0,3.0,4.0,2.0,2.0,8.0,6.0,7.0,7.0,7.0,7.0,5.0,29.0,33.0,37.0,33.0,28.0,37.0,28.0,11.0,11.0,11.0,11.0,12.0,12.0,12.0,92.0,92.0,93.0,93.0,91.0,91.0,97.0,21.0,21.0,14.0,19.0,21.0,14.0,16.0,267.0,288.0,272.0,295.0,316.0,290.0,302.0,1029.0,1030.0,1031.0,1031.0,1031.0,1031.0,1029.0,100.0,49.0,99.0,57.0,79.0,85.0,88.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,21.0,16.0,23.0,24.0,19.0,19.0,16.0,17.0,12.0,15.0,16.0,11.0,13.0,15.0
